no_ste;no_unit_cond;cd_emp;no_int_clg;dte_hre_crea;dte_hre_modif;aut_modif;typ_unit;qte;cd_lot;no_ext_unit_cond;cd_art;ind_pr_art;des_art_a;nrm_art_a;nrm_art_b;cd_art;des_art_a;ind_pr_art;cd_serie;dte_hre_crea;dte_hre_modif;dte_hre_entree;cpt_bnliv;cpt_bn_liv;no_ligne
1;2169443;ACF;;01/02/2022 08:22;01/02/2022 08:22;CFO;C;8;OF34627;2169443;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186559;01/02/2022 08:09;01/02/2022 08:09;01/02/2022 08:22;;;104
1;2169443;ACF;;01/02/2022 08:22;01/02/2022 08:22;CFO;C;8;OF34627;2169443;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186561;01/02/2022 08:09;01/02/2022 08:09;01/02/2022 08:22;;;104
1;2169443;ACF;;01/02/2022 08:22;01/02/2022 08:22;CFO;C;8;OF34627;2169443;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186563;01/02/2022 08:09;01/02/2022 08:09;01/02/2022 08:22;;;104
1;2169443;ACF;;01/02/2022 08:22;01/02/2022 08:22;CFO;C;8;OF34627;2169443;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186564;01/02/2022 08:11;01/02/2022 08:11;01/02/2022 08:22;;;104
1;2169444;ZF;;01/02/2022 08:27;01/02/2022 08:27;CFO;C;8;OF34619;2169444;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651062;01/02/2022 08:09;01/02/2022 08:09;01/02/2022 08:27;;;101
1;2169444;ZF;;01/02/2022 08:27;01/02/2022 08:27;CFO;C;8;OF34619;2169444;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651063;01/02/2022 08:09;01/02/2022 08:09;01/02/2022 08:27;;;101
1;2169441;ZF;;01/02/2022 08:06;01/02/2022 08:06;CFO;C;8;OF34619;2169441;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651061;01/02/2022 08:06;01/02/2022 08:06;01/02/2022 08:06;;;101
1;2169435;ACF;;01/02/2022 08:04;01/02/2022 08:04;CFO;C;8;OF34627;2169435;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186556;01/02/2022 08:04;01/02/2022 08:04;01/02/2022 08:04;;;104
1;2169435;ACF;;01/02/2022 08:04;01/02/2022 08:04;CFO;C;8;OF34627;2169435;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186558;01/02/2022 08:04;01/02/2022 08:04;01/02/2022 08:04;;;104
1;2169435;ACF;;01/02/2022 08:04;01/02/2022 08:04;CFO;C;8;OF34627;2169435;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186557;01/02/2022 08:04;01/02/2022 08:04;01/02/2022 08:04;;;104
1;2169441;ZF;;01/02/2022 08:06;01/02/2022 08:06;CFO;C;8;OF34619;2169441;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651051;01/02/2022 07:37;01/02/2022 07:37;01/02/2022 08:06;;;101
1;2169441;ZF;;01/02/2022 08:06;01/02/2022 08:06;CFO;C;8;OF34619;2169441;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651054;01/02/2022 07:54;01/02/2022 07:54;01/02/2022 08:06;;;101
1;2169441;ZF;;01/02/2022 08:06;01/02/2022 08:06;CFO;C;8;OF34619;2169441;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651055;01/02/2022 07:56;01/02/2022 07:56;01/02/2022 08:06;;;101
1;2169441;ZF;;01/02/2022 08:06;01/02/2022 08:06;CFO;C;8;OF34619;2169441;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651056;01/02/2022 07:58;01/02/2022 07:58;01/02/2022 08:06;;;101
1;2169441;ZF;;01/02/2022 08:06;01/02/2022 08:06;CFO;C;8;OF34619;2169441;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651057;01/02/2022 07:59;01/02/2022 07:59;01/02/2022 08:06;;;101
1;2169441;ZF;;01/02/2022 08:06;01/02/2022 08:06;CFO;C;8;OF34619;2169441;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651058;01/02/2022 08:01;01/02/2022 08:01;01/02/2022 08:06;;;101
1;2169441;ZF;;01/02/2022 08:06;01/02/2022 08:06;CFO;C;8;OF34619;2169441;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651059;01/02/2022 08:03;01/02/2022 08:03;01/02/2022 08:06;;;101
1;2169434;ZF;;01/02/2022 07:33;01/02/2022 07:33;CFO;C;8;OF34619;2169434;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651046;01/02/2022 07:17;01/02/2022 07:17;01/02/2022 07:33;;;101
1;2169434;ZF;;01/02/2022 07:33;01/02/2022 07:33;CFO;C;8;OF34619;2169434;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651047;01/02/2022 07:18;01/02/2022 07:18;01/02/2022 07:33;;;101
1;2169434;ZF;;01/02/2022 07:33;01/02/2022 07:33;CFO;C;8;OF34619;2169434;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651048;01/02/2022 07:21;01/02/2022 07:21;01/02/2022 07:33;;;101
1;2169434;ZF;;01/02/2022 07:33;01/02/2022 07:33;CFO;C;8;OF34619;2169434;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651049;01/02/2022 07:27;01/02/2022 07:27;01/02/2022 07:33;;;101
1;2169434;ZF;;01/02/2022 07:33;01/02/2022 07:33;CFO;C;8;OF34619;2169434;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651050;01/02/2022 07:33;01/02/2022 07:33;01/02/2022 07:33;;;101
1;2169435;ACF;;01/02/2022 08:04;01/02/2022 08:04;CFO;C;8;OF34627;2169435;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186542;01/02/2022 07:14;01/02/2022 07:14;01/02/2022 08:04;;;104
1;2169435;ACF;;01/02/2022 08:04;01/02/2022 08:04;CFO;C;8;OF34627;2169435;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186544;01/02/2022 07:14;01/02/2022 07:14;01/02/2022 08:04;;;104
1;2169435;ACF;;01/02/2022 08:04;01/02/2022 08:04;CFO;C;8;OF34627;2169435;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186543;01/02/2022 07:14;01/02/2022 07:14;01/02/2022 08:04;;;104
1;2169435;ACF;;01/02/2022 08:04;01/02/2022 08:04;CFO;C;8;OF34627;2169435;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186540;01/02/2022 07:14;01/02/2022 07:14;01/02/2022 08:04;;;104
1;2169435;ACF;;01/02/2022 08:04;01/02/2022 08:04;CFO;C;8;OF34627;2169435;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186545;01/02/2022 07:16;01/02/2022 07:16;01/02/2022 08:04;;;104
1;2169434;ZF;;01/02/2022 07:33;01/02/2022 07:33;CFO;C;8;OF34619;2169434;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651045;01/02/2022 07:10;01/02/2022 07:10;01/02/2022 07:33;;;101
1;2169433;ACF;;01/02/2022 07:09;01/02/2022 07:09;CFO;C;8;OF34627;2169433;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186537;01/02/2022 07:09;01/02/2022 07:09;01/02/2022 07:09;;;104
1;2169434;ZF;;01/02/2022 07:33;01/02/2022 07:33;CFO;C;8;OF34619;2169434;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651044;01/02/2022 07:08;01/02/2022 07:08;01/02/2022 07:33;;;101
1;2169433;ACF;;01/02/2022 07:09;01/02/2022 07:09;CFO;C;8;OF34627;2169433;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186538;01/02/2022 07:08;01/02/2022 07:08;01/02/2022 07:09;;;104
1;2169433;ACF;;01/02/2022 07:09;01/02/2022 07:09;CFO;C;8;OF34627;2169433;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186541;01/02/2022 07:08;01/02/2022 07:08;01/02/2022 07:09;;;104
1;2169433;ACF;;01/02/2022 07:09;01/02/2022 07:09;CFO;C;8;OF34627;2169433;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186539;01/02/2022 07:08;01/02/2022 07:08;01/02/2022 07:09;;;104
1;2169434;ZF;;01/02/2022 07:33;01/02/2022 07:33;CFO;C;8;OF34619;2169434;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651043;01/02/2022 07:00;01/02/2022 07:00;01/02/2022 07:33;;;101
1;2169432;ZF;;01/02/2022 06:58;01/02/2022 06:58;CFO;C;8;OF34619;2169432;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651037;01/02/2022 06:51;01/02/2022 06:51;01/02/2022 06:58;;;101
1;2169432;ZF;;01/02/2022 06:58;01/02/2022 06:58;CFO;C;8;OF34619;2169432;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651038;01/02/2022 06:52;01/02/2022 06:52;01/02/2022 06:58;;;101
1;2169432;ZF;;01/02/2022 06:58;01/02/2022 06:58;CFO;C;8;OF34619;2169432;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651039;01/02/2022 06:54;01/02/2022 06:54;01/02/2022 06:58;;;101
1;2169432;ZF;;01/02/2022 06:58;01/02/2022 06:58;CFO;C;8;OF34619;2169432;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651041;01/02/2022 06:57;01/02/2022 06:57;01/02/2022 06:58;;;101
1;2169432;ZF;;01/02/2022 06:58;01/02/2022 06:58;CFO;C;8;OF34619;2169432;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651042;01/02/2022 06:58;01/02/2022 06:58;01/02/2022 06:58;;;101
1;2169433;ACF;;01/02/2022 07:09;01/02/2022 07:09;CFO;C;8;OF34627;2169433;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186532;01/02/2022 06:45;01/02/2022 06:45;01/02/2022 07:09;;;104
1;2169433;ACF;;01/02/2022 07:09;01/02/2022 07:09;CFO;C;8;OF34627;2169433;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186535;01/02/2022 06:45;01/02/2022 06:45;01/02/2022 07:09;;;104
1;2169433;ACF;;01/02/2022 07:09;01/02/2022 07:09;CFO;C;8;OF34627;2169433;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186534;01/02/2022 06:45;01/02/2022 06:45;01/02/2022 07:09;;;104
1;2169433;ACF;;01/02/2022 07:09;01/02/2022 07:09;CFO;C;8;OF34627;2169433;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186536;01/02/2022 06:46;01/02/2022 06:46;01/02/2022 07:09;;;104
1;2169432;ZF;;01/02/2022 06:58;01/02/2022 06:58;CFO;C;8;OF34619;2169432;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651035;01/02/2022 06:45;01/02/2022 06:45;01/02/2022 06:58;;;101
1;2169431;ACF;;01/02/2022 06:42;01/02/2022 06:42;CFO;C;8;OF34627;2169431;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186533;01/02/2022 06:42;01/02/2022 06:42;01/02/2022 06:42;;;104
1;2169432;ZF;;01/02/2022 06:58;01/02/2022 06:58;CFO;C;8;OF34619;2169432;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651033;01/02/2022 06:39;01/02/2022 06:39;01/02/2022 06:58;;;101
1;2169432;ZF;;01/02/2022 06:58;01/02/2022 06:58;CFO;C;8;OF34619;2169432;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651034;01/02/2022 06:41;01/02/2022 06:41;01/02/2022 06:58;;;101
1;2169429;ZF;;01/02/2022 06:35;01/02/2022 06:35;CFO;C;8;OF34619;2169429;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651029;01/02/2022 06:28;01/02/2022 06:28;01/02/2022 06:35;;;101
1;2169429;ZF;;01/02/2022 06:35;01/02/2022 06:35;CFO;C;8;OF34619;2169429;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651030;01/02/2022 06:29;01/02/2022 06:29;01/02/2022 06:35;;;101
1;2169429;ZF;;01/02/2022 06:35;01/02/2022 06:35;CFO;C;8;OF34619;2169429;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651031;01/02/2022 06:33;01/02/2022 06:33;01/02/2022 06:35;;;101
1;2169429;ZF;;01/02/2022 06:35;01/02/2022 06:35;CFO;C;8;OF34619;2169429;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651032;01/02/2022 06:35;01/02/2022 06:35;01/02/2022 06:35;;;101
1;2169431;ACF;;01/02/2022 06:42;01/02/2022 06:42;CFO;C;8;OF34627;2169431;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186530;01/02/2022 06:27;01/02/2022 06:27;01/02/2022 06:42;;;104
1;2169431;ACF;;01/02/2022 06:42;01/02/2022 06:42;CFO;C;8;OF34627;2169431;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186529;01/02/2022 06:27;01/02/2022 06:27;01/02/2022 06:42;;;104
1;2169431;ACF;;01/02/2022 06:42;01/02/2022 06:42;CFO;C;8;OF34627;2169431;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186531;01/02/2022 06:27;01/02/2022 06:27;01/02/2022 06:42;;;104
1;2169429;ZF;;01/02/2022 06:35;01/02/2022 06:35;CFO;C;8;OF34619;2169429;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651027;01/02/2022 06:24;01/02/2022 06:24;01/02/2022 06:35;;;101
1;2169429;ZF;;01/02/2022 06:35;01/02/2022 06:35;CFO;C;8;OF34619;2169429;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651028;01/02/2022 06:26;01/02/2022 06:26;01/02/2022 06:35;;;101
1;2169431;ACF;;01/02/2022 06:42;01/02/2022 06:42;CFO;C;8;OF34627;2169431;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186526;01/02/2022 06:24;01/02/2022 06:24;01/02/2022 06:42;;;104
1;2169431;ACF;;01/02/2022 06:42;01/02/2022 06:42;CFO;C;8;OF34627;2169431;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186528;01/02/2022 06:24;01/02/2022 06:24;01/02/2022 06:42;;;104
1;2169431;ACF;;01/02/2022 06:42;01/02/2022 06:42;CFO;C;8;OF34627;2169431;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186525;01/02/2022 06:24;01/02/2022 06:24;01/02/2022 06:42;;;104
1;2169431;ACF;;01/02/2022 06:42;01/02/2022 06:42;CFO;C;8;OF34627;2169431;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186527;01/02/2022 06:24;01/02/2022 06:24;01/02/2022 06:42;;;104
1;2169429;ZF;;01/02/2022 06:35;01/02/2022 06:35;CFO;C;8;OF34619;2169429;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651024;01/02/2022 06:19;01/02/2022 06:19;01/02/2022 06:35;;;101
1;2169429;ZF;;01/02/2022 06:35;01/02/2022 06:35;CFO;C;8;OF34619;2169429;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651025;01/02/2022 06:20;01/02/2022 06:20;01/02/2022 06:35;;;101
1;2169430;ACF;;01/02/2022 06:16;01/02/2022 06:16;CFO;C;8;OF34627;2169430;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186517;01/02/2022 05:51;01/02/2022 05:51;01/02/2022 06:16;;;104
1;2169430;ACF;;01/02/2022 06:16;01/02/2022 06:16;CFO;C;8;OF34627;2169430;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186521;01/02/2022 06:06;01/02/2022 06:06;01/02/2022 06:16;;;104
1;2169430;ACF;;01/02/2022 06:16;01/02/2022 06:16;CFO;C;8;OF34627;2169430;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186519;01/02/2022 06:06;01/02/2022 06:06;01/02/2022 06:16;;;104
1;2169430;ACF;;01/02/2022 06:16;01/02/2022 06:16;CFO;C;8;OF34627;2169430;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186518;01/02/2022 06:07;01/02/2022 06:07;01/02/2022 06:16;;;104
1;2169430;ACF;;01/02/2022 06:16;01/02/2022 06:16;CFO;C;8;OF34627;2169430;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186520;01/02/2022 06:07;01/02/2022 06:07;01/02/2022 06:16;;;104
1;2169430;ACF;;01/02/2022 06:16;01/02/2022 06:16;CFO;C;8;OF34627;2169430;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186523;01/02/2022 06:16;01/02/2022 06:16;01/02/2022 06:16;;;104
1;2169430;ACF;;01/02/2022 06:16;01/02/2022 06:16;CFO;C;8;OF34627;2169430;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186522;01/02/2022 06:16;01/02/2022 06:16;01/02/2022 06:16;;;104
1;2169430;ACF;;01/02/2022 06:16;01/02/2022 06:16;CFO;C;8;OF34627;2169430;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186524;01/02/2022 06:16;01/02/2022 06:16;01/02/2022 06:16;;;104
1;2169428;ACF;;01/02/2022 05:40;01/02/2022 05:40;CFO;C;8;OF34627;2169428;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186511;01/02/2022 05:40;01/02/2022 05:40;01/02/2022 05:40;;;104
1;2169428;ACF;;01/02/2022 05:40;01/02/2022 05:40;CFO;C;8;OF34627;2169428;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186512;01/02/2022 05:40;01/02/2022 05:40;01/02/2022 05:40;;;104
1;2169427;ZF;;01/02/2022 05:34;01/02/2022 05:34;CFO;C;8;OF34619;2169427;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;650983;01/02/2022 05:31;01/02/2022 05:31;01/02/2022 05:34;;;101
1;2169427;ZF;;01/02/2022 05:34;01/02/2022 05:34;CFO;C;8;OF34619;2169427;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;650876;01/02/2022 05:32;01/02/2022 05:32;01/02/2022 05:34;;;101
1;2169427;ZF;;01/02/2022 05:34;01/02/2022 05:34;CFO;C;8;OF34619;2169427;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;650875;01/02/2022 05:34;01/02/2022 05:34;01/02/2022 05:34;;;101
1;2169428;ACF;;01/02/2022 05:40;01/02/2022 05:40;CFO;C;8;OF34627;2169428;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186503;01/02/2022 05:19;01/02/2022 05:19;01/02/2022 05:40;;;104
1;2169428;ACF;;01/02/2022 05:40;01/02/2022 05:40;CFO;C;8;OF34627;2169428;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186506;01/02/2022 05:24;01/02/2022 05:24;01/02/2022 05:40;;;104
1;2169428;ACF;;01/02/2022 05:40;01/02/2022 05:40;CFO;C;8;OF34627;2169428;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186508;01/02/2022 05:31;01/02/2022 05:31;01/02/2022 05:40;;;104
1;2169427;ZF;;01/02/2022 05:34;01/02/2022 05:34;CFO;C;8;OF34619;2169427;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651010;01/02/2022 05:12;01/02/2022 05:12;01/02/2022 05:34;;;101
1;2169428;ACF;;01/02/2022 05:40;01/02/2022 05:40;CFO;C;8;OF34627;2169428;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186500;01/02/2022 05:09;01/02/2022 05:09;01/02/2022 05:40;;;104
1;2169427;ZF;;01/02/2022 05:34;01/02/2022 05:34;CFO;C;8;OF34619;2169427;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651008;01/02/2022 05:08;01/02/2022 05:08;01/02/2022 05:34;;;101
1;2169428;ACF;;01/02/2022 05:40;01/02/2022 05:40;CFO;C;8;OF34627;2169428;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;H;186499;01/02/2022 05:08;01/02/2022 05:08;01/02/2022 05:40;;;104
1;2169427;ZF;;01/02/2022 05:34;01/02/2022 05:34;CFO;C;8;OF34619;2169427;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651002;01/02/2022 05:07;01/02/2022 05:07;01/02/2022 05:34;;;101
1;2169427;ZF;;01/02/2022 05:34;01/02/2022 05:34;CFO;C;8;OF34619;2169427;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;651000;01/02/2022 05:07;01/02/2022 05:07;01/02/2022 05:34;;;101
1;2169427;ZF;;01/02/2022 05:34;01/02/2022 05:34;CFO;C;8;OF34619;2169427;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;650993;01/02/2022 05:07;01/02/2022 05:07;01/02/2022 05:34;;;101
